5171	0.9757	0.2554	1.353	0.8401	92.77	152.8	112.3	168	3807	0.6095	0	223.9	2424
5218	0.9748	0.329	1.4	0.9458	89.06	152.4	109.5	168.6	3025	0.5872	0	208.2	2353
5796	0.9717	0.2917	1.314	0.9321	120.3	195.2	104.1	199.2	3816	0.6183	0	290.1	4141
5497	0.9639	0.2959	1.667	1.044	99.07	155.8	110.3	181.4	3527	0.6382	0.1121	552.2	2813
5718	0.9806	0.2969	1.273	1.015	102	168.4	115.3	182.8	3464	0.6077	0	348.7	2813
5438	0.9464	0.3348	1.483	0.8239	93.22	150.2	109.5	166.1	3394	0.623	0	235.4	2305
5033	0.9784	0.4209	1.346	1.004	98.33	163.5	112.2	179.7	2236	0.604	0	146.8	3023
6321	0.9683	0.2527	1.306	1.173	86.11	136.6	117.2	162	4152	0.6332	0	144.9	1837
5125	0.9745	0.3254	1.323	0.8041	86.79	144.9	107.7	162.4	3301	0.6019	0	198.8	2096
5264	0.9634	0.2721	1.333	0.8463	109.6	167.7	106	174.6	4160	0.6558	0.07938	650.7	2768
5336	0.9679	0.3466	1.667	0.8946	74.85	128.5	96.92	143.5	2588	0.5859	0.04262	432.3	1846
5778	0.9243	0.3515	1.8	0.8798	104.3	154.4	109.9	174.4	3312	0.678	0.1739	665.8	2482
4728	0.9231	0.3912	1.577	1.021	111.5	177.9	114.9	193.8	2998	0.6287	0.1494	634.1	3215
3374	0.9305	0.1997	1.265	0.9423	93.77	128.2	100.8	159.3	3920	0.7333	0	365.5	1526
4962	0.9108	0.5535	1.65	1.208	88.05	144.3	105.6	153.7	1844	0.6128	0.2312	805.6	2117
6066	0.9538	0.2562	1.313	1.186	123.4	178.2	105.1	184.4	3888	0.6942	0.0655	337.5	2940
5569	0.9697	0.2783	1.533	0.7801	117.6	177.8	114.1	190.5	3787	0.6631	0	564.3	3292
5369	0.9712	0.2702	1.469	0.8986	97.19	165.1	106.3	178.7	3940	0.5912	0	249.1	2951
5256	0.9637	0.2831	1.48	1.033	82.92	140.9	98.65	157.1	2919	0.5915	0.07503	381.3	2367
3826	0.9515	0.1825	1.5	0.9687	128.5	171.8	98.91	190.5	3993	0.7495	0	1343	2647
3902	0.9726	0.2665	1.345	0.7243	86.84	142.7	113.4	164.6	2880	0.6113	0	181.8	2262
4964	0.9544	0.2325	1.361	1.085	120.7	159.1	110.4	162.6	4280	0.7597	0.1876	646.8	2218
4416	0.9625	0.2567	1.222	0.9711	80.67	134.4	120.6	155.7	3617	0.603	0	146.9	1764
4328	0.95	0.262	1.556	0.8021	98.21	140	107.9	159.9	2903	0.7036	0	687.6	1962
5546	0.9749	0.2736	1.222	0.875	106.3	179.8	111	188.1	3768	0.5932	0	210.7	3245
5937	0.9582	0.2776	1.387	1.073	117.4	184.5	108.4	186	3528	0.6382	0.1061	565.6	3597
4774	0.9753	0.2867	1.586	0.7726	118.7	172.5	116.2	179.6	3237	0.6901	0	598.5	2836
6083	0.9581	0.2391	1.371	0.9441	90.12	147.2	106.2	165.6	4288	0.6148	0.109	317.7	2316
4216	0.9637	0.2336	1.258	0.7635	78.12	137.1	103.4	151.3	3379	0.573	0.08986	809.4	1796
4927	0.9729	0.3608	1.423	0.7163	119.6	186.7	110.5	200.7	2621	0.6424	0	461.6	3670
4550	0.9685	0.2583	1.353	0.9258	77.78	130.1	98.98	142.2	3687	0.601	0.02933	604	1658
5408	0.9276	0.2393	1.353	0.8916	98.82	150.8	112.6	168.1	4027	0.6577	0.1196	557.9	2294
5155	0.9787	0.2288	1.438	0.837	119.8	170.2	111.1	175.8	3766	0.7054	0	529.2	2921
4007	0.8968	0.3295	1.345	1.171	97.74	148.3	104.2	159.8	3114	0.6615	0.1603	1587	2374
3666	0.9167	0.2769	2.05	1.069	122.3	158.5	116.2	176.7	2621	0.7735	0	700.3	2061
3972	0.9473	0.3211	1.519	0.8785	80.53	123.6	107.5	140.9	2998	0.6543	0	238.6	1428
3422	0.9811	0.2552	1.467	0.7733	80.22	121	100	138.4	3051	0.666	0	155.2	1430
3954	0.9717	0.4672	1.455	0.7852	134.5	182.4	104.2	204.5	1849	0.7388	0.02978	471.5	2793
3131	0.9485	0.3437	1.52	0.7777	104.2	143.6	117.1	166.3	2453	0.7275	0.1904	762.6	1908
5471	0.9699	0.3449	1.7	0.8715	97.02	147.5	106.1	167.8	2130	0.6599	0	289.9	2157
4628	0.9334	0.3237	1.48	0.8189	125.7	176.8	100.5	187.5	2797	0.7127	0	260.6	2944
2632	0.9662	0.314	1.944	0.9035	137.8	190.2	109.2	201.6	1804	0.726	0	1332	3982
4647	0.9593	0.2242	1.5	1.438	113.9	150.4	105.1	160.9	3142	0.7591	0	1358	2256
2804	0.9328	0.4367	1.429	0.9682	81.34	123.8	110.9	144.1	1741	0.6598	0.07443	569.2	1249
4091	0.8416	0.3482	1.958	1.223	80.42	123	85.28	132.3	3204	0.6568	0.2714	1703	1575
4980	0.9482	0.2736	1.429	0.9518	108.9	162.9	103.3	172.3	3611	0.6705	0	762.3	2754
1858	0.981	0.3088	1.522	0.5266	84.06	120	103	138.2	1829	0.7032	0	82.45	1290
3939	0.9312	0.2657	1.258	1.058	96.8	142.8	112.8	159.9	3254	0.6802	0.1318	1303	1801
3167	0.9491	0.2751	1.464	1.006	77.14	124.7	86.4	124.8	2787	0.6217	0.08968	1399	1531
2306	0.9553	0.2232	1.704	0.8697	99.61	123.7	106.4	162.2	3006	0.8067	0	835.8	1363
1657	0.8981	0.3207	1.421	0.9497	66.44	97.69	98.46	143.2	1876	0.6834	0.09794	2143	704
2186	0.9575	0.3335	1.789	0.4997	139.4	166.6	91.81	202.6	1841	0.8377	0.05637	344.6	1697
1838	0.9583	0.2456	1.565	0.8235	86.11	116.9	106.1	146.5	2254	0.7387	0	619.9	1122
2115	0.9354	0.4086	1.6	0.8729	90.96	109	113.2	149.8	1438	0.8357	0	414.5	830.1
3886	0.9063	0.3183	1.45	1.01	86.09	120.6	98.06	140.2	2369	0.7161	0	246.6	1190
1387	0.9823	0.2603	1.556	0.7647	109.7	134.7	112	179.2	1486	0.8154	0	1228	1538
6199	0.9163	0.3886	1.393	0.6987	151.7	176.9	90.16	177.5	3306	0.8584	0	2474	3416
6248	0.9239	0.2897	1.545	1.089	111.5	160.7	111.4	165.7	4324	0.6956	0.1454	805.6	2580
